,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
173," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.904,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\cbdhsvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
174," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.904,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\cbdhsvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.904,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\CDPUserSvc_66e43\Start,DWORD (0x00000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,
176," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.904,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\CDPUserSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\ConsentUxUserSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
178," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\ConsentUxUserSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k DevicesFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\DevicePickerUserSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
180," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\DevicePickerUserSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k DevicesFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\DevicesFlowUserSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
182," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\DevicesFlowUserSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k DevicesFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
184," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.923,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.944,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\PrintWorkflowUserSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
186," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.944,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\PrintWorkflowUserSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k PrintWorkflow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.951,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\UnistoreSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
188," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.951,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\UnistoreSvc_66e43\ImagePath,C:\Windows\System32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.951,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\UserDataSvc_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
190," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.951,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\UserDataSvc_66e43\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.951,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\WpnUserService_66e43\Start,DWORD (0x00000002),,,,,,,,,,,,,,,,,,,,,,,,,,,,
192," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.951,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\WpnUserService_66e43\ImagePath,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193," Process Create:
",-,2022-10-25 01:26:18.930,{fb91fd7c-3b3a-6357-8500-000000000d00},3112,,,,C:\Windows\System32\sihost.exe,MSHOME\vagrant,,,,10.0.17763.1075 (WinBuild.160101.0800),Shell Infrastructure Host,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,sihost.exe,sihost.exe,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=F6A576DCC3EA8F62B8818434B163D25B,SHA256=FDF2362A69C542996A8AC84B938DE62CA97AC209762171D2F8B6B543D3A966D0,IMPHASH=D79FA753A3003DE97EDFC038DF32C136",{00000000-0000-0000-0000-000000000000},312,-,-,,,,,,,,,,,,
194," Process Create:
",-,2022-10-25 01:26:19.035,{fb91fd7c-3b3b-6357-8700-000000000d00},3444,,,,C:\Windows\System32\taskhostw.exe,MSHOME\vagrant,,,,10.0.17763.831 (WinBuild.160101.0800),Host Process for Windows Tasks,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=106B2AEC107DFD22DB51C7A1B29623F8,SHA256=CA620F4DE4A426F129445E4D8A545B7B08B021080E7375A3EA3ED8C8A7212A8F,IMPHASH=9839C7FD9649496B162F72128209528A",{00000000-0000-0000-0000-000000000000},312,-,-,,,,,,,,,,,,
195," Process Create:
",-,2022-10-25 01:26:19.059,{fb91fd7c-3b3b-6357-8800-000000000d00},3480,,,,C:\Windows\System32\ServerManagerLauncher.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Server Manager Launcher,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,ServerManagerLauncher.exe,C:\Windows\system32\ServerManagerLauncher.exe,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=984C9F7202A43577C2A3D52A1300FFE7,SHA256=8D583C54E942EE079E6D2F59A5914D1A5C5194385ED42C717648A3106CC0F20B,IMPHASH=0733094C6B29D3B7ADFAE066B06EF5AF",{00000000-0000-0000-0000-000000000000},312,-,-,,,,,,,,,,,,
196," Process Create:
",-,2022-10-25 01:26:19.183,{fb91fd7c-3b3b-6357-8900-000000000d00},3276,,,,C:\Windows\System32\taskhostw.exe,MSHOME\vagrant,,,,10.0.17763.831 (WinBuild.160101.0800),Host Process for Windows Tasks,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe logon,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=106B2AEC107DFD22DB51C7A1B29623F8,SHA256=CA620F4DE4A426F129445E4D8A545B7B08B021080E7375A3EA3ED8C8A7212A8F,IMPHASH=9839C7FD9649496B162F72128209528A",{00000000-0000-0000-0000-000000000000},312,-,-,,,,,,,,,,,,
197," Process Create:
",-,2022-10-25 01:26:19.216,{fb91fd7c-3b3b-6357-8a00-000000000d00},3228,,,,C:\Windows\System32\taskhostw.exe,MSHOME\vagrant,,,,10.0.17763.831 (WinBuild.160101.0800),Host Process for Windows Tasks,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=106B2AEC107DFD22DB51C7A1B29623F8,SHA256=CA620F4DE4A426F129445E4D8A545B7B08B021080E7375A3EA3ED8C8A7212A8F,IMPHASH=9839C7FD9649496B162F72128209528A",{00000000-0000-0000-0000-000000000000},312,-,-,,,,,,,,,,,,
198," Process Create:
",-,2022-10-25 01:26:19.498,{fb91fd7c-3b3b-6357-8b00-000000000d00},3484,,,,C:\Windows\System32\ctfmon.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),CTF Loader,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,CTFMON.EXE,"""ctfmon.exe""",C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=AFE653CCC2592633C22DD5DA4124AB59,SHA256=2D88AB60714D7CAA53B06653CDD31E14093121CEBF3BB7EB7CA0F1B9F04A3A8A,IMPHASH=6FD43544FB51C12382CAD7C88F550240",{00000000-0000-0000-0000-000000000000},568,-,-,,,,,,,,,,,,
199," Registry value set:
","T1031,T1050",2022-10-25 01:26:19.529,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\TabletInputService\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
200," Dns query:
",-,2022-10-25 01:26:18.527,{fb91fd7c-ca57-6356-0c00-000000000d00},580,dc,0,10.0.0.2;10.0.2.15;,C:\Windows\system32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201," Dns query:
",-,2022-10-25 01:26:18.591,{fb91fd7c-ca57-6356-0c00-000000000d00},580,dc,0,10.0.0.2;10.0.2.15;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202," Dns query:
",-,2022-10-25 01:26:18.592,{fb91fd7c-ca57-6356-0c00-000000000d00},580,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203," Dns query:
",-,2022-10-25 01:26:18.600,{fb91fd7c-ca5b-6356-1400-000000000d00},312,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\system32\svchost.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204," Dns query:
",-,2022-10-25 01:26:18.602,{fb91fd7c-ca5b-6356-1400-000000000d00},312,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205," Process Create:
",-,2022-10-25 01:26:20.237,{fb91fd7c-3b3c-6357-8c00-000000000d00},3604,,,,C:\Windows\System32\userinit.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Userinit Logon Application,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,USERINIT.EXE,C:\Windows\system32\userinit.exe,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=BF8825D08BC235F0609CA8BBEF4E179C,SHA256=1FE7F7C59EC7EAA276739FA85F7DDA6136D81184E0AEB385B6AC9FEAAA8C4394,IMPHASH=8419D97ABDFEB6C320F0C39028647572",{00000000-0000-0000-0000-000000000000},508,-,-,,,,,,,,,,,,
206," Process Create:
",-,2022-10-25 01:26:20.339,{fb91fd7c-3b3c-6357-8d00-000000000d00},3908,,,,C:\Windows\explorer.exe,MSHOME\vagrant,,,,10.0.17763.1217 (WinBuild.160101.0800),Windows Explorer,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,EXPLORER.EXE,C:\Windows\Explorer.EXE,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=E1CB52C97C27F702CC96CF886B67FB8B,SHA256=B47C78A36A4DB2FB653876F4D6BD3DD7726CD311C2B2F8204CE8ED21EBD700F2,IMPHASH=6D78CE65118DF73A9E7BEAC9366C186A",{fb91fd7c-3b3c-6357-8c00-000000000d00},3604,C:\Windows\system32\userinit.exe,MSHOME\vagrant,,,,,,,,,,,,
207," Process Create:
",-,2022-10-25 01:26:21.653,{fb91fd7c-3b3d-6357-8f00-000000000d00},3724,,,,C:\Windows\System32\slui.exe,NT AUTHORITY\NETWORK SERVICE,,,,10.0.17763.1217 (WinBuild.160101.0800),Windows Activation Client,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,slui.exe,"""C:\Windows\System32\SLUI.exe"" RuleId=8244d55f-dcd7-4010-8151-2a5af187b1ed;Action=NotifyUser;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=7783a126-c108-4cf7-b59f-13c78c7a7337;NotificationInterval=240;Trigger=UserLogon;SessionId=1",C:\Windows\system32\,{fb91fd7c-ca5a-6356-e403-000000000000},0x3E4,0,System,"MD5=68974B8AD1EE9B8F59E93A799474A339,SHA256=42B6BBECE4CDE24C4BD93D3D640B9300589E8311FF6232E02558952854484C41,IMPHASH=F2014F5555EEFEC494A169DEEBA0FEE5",{00000000-0000-0000-0000-000000000000},2920,-,-,,,,,,,,,,,,
208," Process Create:
",-,2022-10-25 01:26:21.848,{fb91fd7c-3b3d-6357-9000-000000000d00},648,,,,C:\Windows\System32\slui.exe,MSHOME\vagrant,,,,10.0.17763.1217 (WinBuild.160101.0800),Windows Activation Client,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,slui.exe,C:\Windows\System32\slui.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=68974B8AD1EE9B8F59E93A799474A339,SHA256=42B6BBECE4CDE24C4BD93D3D640B9300589E8311FF6232E02558952854484C41,IMPHASH=F2014F5555EEFEC494A169DEEBA0FEE5",{00000000-0000-0000-0000-000000000000},764,-,-,,,,,,,,,,,,
209," Dns query:
",-,2022-10-25 01:26:23.346,{fb91fd7c-3af2-6357-2800-000000000d00},2208,DC,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210," Process Create:
",-,2022-10-25 01:26:23.761,{fb91fd7c-3b3f-6357-9300-000000000d00},100,,,,C:\Windows\System32\ServerManager.exe,MSHOME\vagrant,,,,10.0.17763.168 (WinBuild.160101.0800),Server Manager,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,servermanager.dll,"""C:\Windows\system32\ServerManager.exe""",C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=65ADE21DC82C01972891285581D85866,SHA256=57FB008FAEB05DD34FC1C224CE456B38CED950243FBAC7F7CB348DF68F990EBE,IMPHASH=F34D5F2D4577ED6D9CEEC516C1F5A744",{fb91fd7c-3b3b-6357-8800-000000000d00},3480,C:\Windows\system32\ServerManagerLauncher.exe,MSHOME\vagrant,,,,,,,,,,,,
211," Dns query:
",-,2022-10-25 01:26:23.591,{fb91fd7c-3af2-6357-2800-000000000d00},2208,DC,0,10.0.0.2;10.0.2.15;,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212," Dns query:
",-,2022-10-25 01:26:23.591,{fb91fd7c-3af2-6357-2800-000000000d00},2208,DC,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213," Dns query:
",-,2022-10-25 01:26:23.609,{fb91fd7c-3af2-6357-2800-000000000d00},2208,DC,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\spoolsv.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214," Dns query:
",-,2022-10-25 01:26:25.796,{fb91fd7c-3afa-6357-4e00-000000000d00},2920,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\system32\SppExtComObj.exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215," Dns query:
",-,2022-10-25 01:26:25.801,{fb91fd7c-3afa-6357-4e00-000000000d00},2920,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\SppExtComObj.Exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216," Process Create:
",-,2022-10-25 01:26:30.742,{fb91fd7c-3b46-6357-9900-000000000d00},2080,,,,C:\Windows\System32\ApplicationFrameHost.exe,MSHOME\vagrant,,,,10.0.17763.1075 (WinBuild.160101.0800),Application Frame Host,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,ApplicationFrameHost.exe,C:\Windows\system32\ApplicationFrameHost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=1F50B3E973A84610EF9B7D6954BDAC1D,SHA256=ED51F16E0ACB2707E509AD476F8EE600038B6AC42A9588A054E501CAFE598132,IMPHASH=09ACF1642E301359F90E7DA59EE838C6",{00000000-0000-0000-0000-000000000000},764,-,-,,,,,,,,,,,,
217," Process Create:
",-,2022-10-25 01:26:30.772,{fb91fd7c-3b46-6357-9a00-000000000d00},3412,,,,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Settings,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,SystemSettings.exe,"""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel",C:\Windows\ImmersiveControlPanel\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=E0E092D4EFC15F25FD9C0923C52C33D6,SHA256=714BC26DA9CD95E6268A6A01AF211D76DE86DC7F2918630E69695D3944B11B12,IMPHASH=EC87C68A546FB4BDECF11BCB83E7D0E5",{00000000-0000-0000-0000-000000000000},764,-,-,,,,,,,,,,,,
218," Process Create:
",-,2022-10-25 01:26:33.129,{fb91fd7c-3b49-6357-9c00-000000000d00},4344,,,,C:\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Speech Runtime Executable,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,SpeechRuntime.exe,C:\Windows\System32\Speech_OneCore\Common\SpeechRuntime.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=3B26C408962AAB9C07499F4AC4528755,SHA256=19AE878E2A5C9ABEB915B950DA847FCD3A093E639B084B7297D1E65FBB300237,IMPHASH=1FFAEA722557C8FAF73FAC8B95E18295",{00000000-0000-0000-0000-000000000000},764,-,-,,,,,,,,,,,,
219," Process Create:
",-,2022-10-25 01:26:33.245,{fb91fd7c-3b49-6357-9d00-000000000d00},4360,,,,C:\Windows\System32\smartscreen.exe,MSHOME\vagrant,,,,10.0.17763.1217 (WinBuild.160101.0800),Windows Defender SmartScreen,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,smartscreen.exe,C:\Windows\System32\smartscreen.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=ECB25D2AE78812CF3AC4C1FFF6696AF4,SHA256=F740FBA7B6791ABF3E000A6C4A04DDEE68D0A0722A3F5C0B44EB4E4D713BF7C9,IMPHASH=C204EBCC4372F95F645AF852BFE02ADB",{00000000-0000-0000-0000-000000000000},764,-,-,,,,,,,,,,,,
220," Dns query:
",-,2022-10-25 01:26:32.691,{fb91fd7c-3b46-6357-9a00-000000000d00},3412,onecs-live.azureedge.net,0,type:  5 onecs-live.ec.azureedge.net;type:  5 cs9.wpc.v0cdn.net;::ffff:117.18.232.200;,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221," Process Create:
",-,2022-10-25 01:26:33.894,{fb91fd7c-3b49-6357-9f00-000000000d00},4480,,,,C:\Windows\System32\SecurityHealthSystray.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Windows Security notification icon,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,SecurityHealthSystray.exe,"""C:\Windows\System32\SecurityHealthSystray.exe""",C:\Windows\system32\,{fb91fd7c-3b39-6357-7555-060000000000},0x65575,1,High,"MD5=09F3F2298DDA6EBB57B12C530D35C52C,SHA256=48F852164EF4747FCDDFF463034CAD33167E341D241536B122AE74FC8841C941,IMPHASH=44315EF1FEB6193B3AB5492033CEFAAE",{fb91fd7c-3b3c-6357-8d00-000000000d00},3908,C:\Windows\Explorer.EXE,MSHOME\vagrant,,,,,,,,,,,,
222," Process Create:
",-,2022-10-25 01:25:09.573,{fb91fd7c-3af5-6357-3400-000000000d00},2760,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-AMFilter.man""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
223," Process Create:
",-,2022-10-25 01:25:10.045,{fb91fd7c-3af6-6357-3600-000000000d00},2912,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-AMFilter.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Drivers\WdFilter.sys"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Drivers\WdFilter.sys"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Drivers\WdFilter.sys""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
