"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.dataset","event.module","fileset.name","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",logsource,message,"message_id","postfix.mail.auth_method","postfix.mail.bytes","postfix.mail.commands","postfix.mail.from","postfix.mail.login_username","postfix.mail.nrcpt","postfix.mail.queue_id","postfix.mail.remote_address","postfix.mail.remote_host","program.name","program.pid","service.type","source.ip",tags
"Oct 24, 2022 @ 07:00:42.000",k6FLCoQBnzfJo7CMxcV6,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,182",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",lKFLCoQBnzfJo7CMxcV6,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,261",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=hannah@test.com","-",LOGIN,"-","-","-","hannah@test.com","-",C533F2262A5,"10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",laFLCoQBnzfJo7CMxcV6,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,397",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",C533F2262A5,"-","-","postfix/cleanup",195,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",lqFLCoQBnzfJo7CMxcV6,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,474",emailserver,"from=<hannah@test.com>, size=237, nrcpt=1 (queue active)","-","-",237,"-","hannah@test.com","-",1,C533F2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",l6FLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,591",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",mKFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,712",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",maFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,791",emailserver,"to=<support@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",C533F2262A5,"-","-","postfix/virtual",193,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",mqFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","99,963",emailserver,removed,"-","-","-","-","-","-","-",C533F2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",m6FLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","100,031",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=albert@test.com","-",LOGIN,"-","-","-","albert@test.com","-",C655B2262A5,"10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",nKFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","100,167",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",C655B2262A5,"-","-","postfix/cleanup",195,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",naFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","100,244",emailserver,"from=<albert@test.com>, size=226, nrcpt=1 (queue active)","-","-",226,"-","albert@test.com","-",1,C655B2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",nqFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","100,361",emailserver,"to=<hannah@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",C655B2262A5,"-","-","postfix/virtual",194,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",n6FLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","100,532",emailserver,removed,"-","-","-","-","-","-","-",C655B2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:42.000",oKFLCoQBnzfJo7CMxcWB,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","100,600",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",TaFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,470",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",TqFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,549",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=hannah@test.com","-",LOGIN,"-","-","-","hannah@test.com","-",CA7B02262A5,"10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",T6FLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,685",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",CA7B02262A5,"-","-","postfix/cleanup",195,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",UKFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,762",emailserver,"from=<hannah@test.com>, size=245, nrcpt=1 (queue active)","-","-",245,"-","hannah@test.com","-",1,CA7B02262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",UaFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,879",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",UqFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","91,958",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",U6FLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,079",emailserver,"to=<support@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",CA7B02262A5,"-","-","postfix/virtual",192,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",VKFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,251",emailserver,removed,"-","-","-","-","-","-","-",CA7B02262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",VaFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,319",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=hannah@test.com","-",LOGIN,"-","-","-","hannah@test.com","-",CBADD2262A5,"10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",VqFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,455",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",CBADD2262A5,"-","-","postfix/cleanup",195,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",V6FLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,532",emailserver,"from=<hannah@test.com>, size=203, nrcpt=1 (queue active)","-","-",203,"-","hannah@test.com","-",1,CBADD2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",WKFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,649",emailserver,"to=<albert@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",CBADD2262A5,"-","-","postfix/virtual",193,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",WaFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,820",emailserver,removed,"-","-","-","-","-","-","-",CBADD2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",WqFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","92,888",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",W6FLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,009",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",XKFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,088",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=support@test.com","-",LOGIN,"-","-","-","support@test.com","-",CD8D92262A5,"10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",XaFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,225",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",CD8D92262A5,"-","-","postfix/cleanup",195,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 07:00:41.000",XqFLCoQBnzfJo7CMxcVw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","93,302",emailserver,"from=<support@test.com>, size=246, nrcpt=1 (queue active)","-","-",246,"-","support@test.com","-",1,CD8D92262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
