"@timestamp","@version","@version.keyword","_id","_index","_score","agent.ephemeral_id","agent.ephemeral_id.keyword","agent.id","agent.id.keyword","agent.name","agent.name.keyword","agent.type","agent.type.keyword","agent.version","agent.version.keyword",day,"day.keyword",dayofweek,"dayofweek.keyword","ecs.version","ecs.version.keyword","event.dataset","event.dataset.keyword","event.original","event.original.keyword","host.architecture","host.architecture.keyword","host.containerized","host.hostname","host.hostname.keyword","host.ip","host.ip.keyword","host.mac","host.mac.keyword","host.name","host.name.keyword","host.os.codename","host.os.codename.keyword","host.os.family","host.os.family.keyword","host.os.kernel","host.os.kernel.keyword","host.os.name","host.os.name.keyword","host.os.platform","host.os.platform.keyword","host.os.type","host.os.type.keyword","host.os.version","host.os.version.keyword","input.type","input.type.keyword","log.file.path","log.file.path.keyword","log.offset",message,"message.keyword",month,"month.keyword",tags,"tags.keyword",time,"time.keyword","vsftpd_action","vsftpd_action.keyword","vsftpd_client_ip","vsftpd_client_ip.keyword","vsftpd_command","vsftpd_command.keyword","vsftpd_pid","vsftpd_pid.keyword","vsftpd_user","vsftpd_user.keyword",year,"year.keyword"
"Oct 20, 2022 @ 23:40:55.267",1,1,"F_MQ9oMBsx1V2s_5aJ1z","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 22:37:10 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 22:37:10 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","8,037","Thu Oct 20 22:37:10 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 22:37:10 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","22:37:10","22:37:10","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",53,53,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"k_MQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:36:16 2022 [pid 36] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:36:16 2022 [pid 36] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,146","Thu Oct 20 21:36:16 2022 [pid 36] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:36:16 2022 [pid 36] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:36:16","21:36:16",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",36,36,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"lPMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:36:16 2022 [pid 36] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:36:16 2022 [pid 36] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,211","Thu Oct 20 21:36:16 2022 [pid 36] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:36:16 2022 [pid 36] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:36:16","21:36:16","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",36,36,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"lfMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:36:48 2022 [pid 38] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:36:48 2022 [pid 38] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,303","Thu Oct 20 21:36:48 2022 [pid 38] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:36:48 2022 [pid 38] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:36:48","21:36:48",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",38,38,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"lvMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:36:48 2022 [pid 38] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:36:48 2022 [pid 38] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,368","Thu Oct 20 21:36:48 2022 [pid 38] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:36:48 2022 [pid 38] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:36:48","21:36:48","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",38,38,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"l_MQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:58:00 2022 [pid 45] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:58:00 2022 [pid 45] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,460","Thu Oct 20 21:58:00 2022 [pid 45] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:58:00 2022 [pid 45] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:58:00","21:58:00",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",45,45,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"mPMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:58:42 2022 [pid 48] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:58:42 2022 [pid 48] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,617","Thu Oct 20 21:58:42 2022 [pid 48] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:58:42 2022 [pid 48] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:58:42","21:58:42",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",48,48,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"mfMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:58:43 2022 [pid 48] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:58:43 2022 [pid 48] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,682","Thu Oct 20 21:58:43 2022 [pid 48] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:58:43 2022 [pid 48] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:58:43","21:58:43","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",48,48,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"mvMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:59:13 2022 [pid 50] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:59:13 2022 [pid 50] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,774","Thu Oct 20 21:59:13 2022 [pid 50] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:59:13 2022 [pid 50] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:59:13","21:59:13",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",50,50,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.266",1,1,"nfMQ9oMBsx1V2s_5ZJw4","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:58:00 2022 [pid 45] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:58:00 2022 [pid 45] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","5,525","Thu Oct 20 21:58:00 2022 [pid 45] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 21:58:00 2022 [pid 45] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:58:00","21:58:00","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",45,45,"-","-",2022,2022
"Oct 20, 2022 @ 23:40:55.263",1,1,"i_MQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""PASV""","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""PASV""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","4,294","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""PASV""","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""PASV""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:31:16","21:31:16","FTP command","FTP command","192.168.20.1","192.168.20.1","""PASV""","""PASV""",36,36,nobody,nobody,2022,2022
"Oct 20, 2022 @ 23:40:55.263",1,1,"jPMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP response: Client ""192.168.20.1"", ""227 Entering Passive Mode (192,168,20,6,181,143).""","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP response: Client ""192.168.20.1"", ""227 Entering Passive Mode (192,168,20,6,181,143).""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","4,380","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP response: Client ""192.168.20.1"", ""227 Entering Passive Mode (192,168,20,6,181,143).""","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP response: Client ""192.168.20.1"", ""227 Entering Passive Mode (192,168,20,6,181,143).""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:31:16","21:31:16","FTP response","FTP response","192.168.20.1","192.168.20.1","""227 Entering Passive Mode (192,168,20,6,181,143).""","""227 Entering Passive Mode (192,168,20,6,181,143).""",36,36,nobody,nobody,2022,2022
"Oct 20, 2022 @ 23:40:55.263",1,1,"jfMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""RETR payload.exe""","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""RETR payload.exe""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","4,512","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""RETR payload.exe""","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FTP command: Client ""192.168.20.1"", ""RETR payload.exe""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:31:16","21:31:16","FTP command","FTP command","192.168.20.1","192.168.20.1","""RETR payload.exe""","""RETR payload.exe""",36,36,nobody,nobody,2022,2022
"Oct 20, 2022 @ 23:40:55.263",1,1,"jvMQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FAIL DOWNLOAD: Client ""192.168.20.1"", ""/pub/payload.exe"", 0.00Kbyte/sec","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FAIL DOWNLOAD: Client ""192.168.20.1"", ""/pub/payload.exe"", 0.00Kbyte/sec","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","4,717","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FAIL DOWNLOAD: Client ""192.168.20.1"", ""/pub/payload.exe"", 0.00Kbyte/sec","Thu Oct 20 21:31:16 2022 [pid 36] [nobody] FAIL DOWNLOAD: Client ""192.168.20.1"", ""/pub/payload.exe"", 0.00Kbyte/sec",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:31:16","21:31:16","FAIL DOWNLOAD","FAIL DOWNLOAD","192.168.20.1","192.168.20.1","""/pub/payload.exe"", 0.00Kbyte/sec","""/pub/payload.exe"", 0.00Kbyte/sec",36,36,nobody,nobody,2022,2022
"Oct 20, 2022 @ 23:40:55.263",1,1,"j_MQ9oMBsx1V2s_5ZJwq","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 21:31:52 2022 [pid 38] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:31:52 2022 [pid 38] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","4,832","Thu Oct 20 21:31:52 2022 [pid 38] CONNECT: Client ""192.168.20.3""","Thu Oct 20 21:31:52 2022 [pid 38] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","21:31:52","21:31:52",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",38,38,"-","-",2022,2022
