"@timestamp","@version","@version.keyword","_id","_index","_score","event.original","event.original.keyword","log.offset","log_type","log_type.keyword",message,"message.keyword",stream,"stream.keyword",tags,"tags.keyword"
"Oct 23, 2022 @ 16:05:58.059",1,1,cTMYB4QBz0FhWM8BmxGU,"smtp-2022.10.23","-","Oct 23 23:05:58 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 23:05:58 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","249,117","SMTP_LOG","SMTP_LOG","Oct 23 23:05:58 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 23:05:58 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:05:57.815",1,1,cDMYB4QBz0FhWM8BmxGU,"smtp-2022.10.23","-","Oct 23 23:05:57 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 23:05:57 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","248,899","SMTP_LOG","SMTP_LOG","Oct 23 23:05:57 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 23:05:57 5a6cfb7a7ed3 postfix/sogo/smtpd[439]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:05:26.423",1,1,7TMYB4QBz0FhWM8BDxBm,"smtp-2022.10.23","-","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection rate 3/60s for (smtpd:192.168.0.3) at Oct 23 23:02:06","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection rate 3/60s for (smtpd:192.168.0.3) at Oct 23 23:02:06","248,335","SMTP_LOG","SMTP_LOG","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection rate 3/60s for (smtpd:192.168.0.3) at Oct 23 23:02:06","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection rate 3/60s for (smtpd:192.168.0.3) at Oct 23 23:02:06",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:05:26.423",1,1,7jMYB4QBz0FhWM8BDxBm,"smtp-2022.10.23","-","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection count 1 for (smtpd:192.168.0.3) at Oct 23 23:01:35","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection count 1 for (smtpd:192.168.0.3) at Oct 23 23:01:35","248,535","SMTP_LOG","SMTP_LOG","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection count 1 for (smtpd:192.168.0.3) at Oct 23 23:01:35","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max connection count 1 for (smtpd:192.168.0.3) at Oct 23 23:01:35",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:05:26.423",1,1,7zMYB4QBz0FhWM8BDxBm,"smtp-2022.10.23","-","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max cache size 1 at Oct 23 23:01:35","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max cache size 1 at Oct 23 23:01:35","248,732","SMTP_LOG","SMTP_LOG","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max cache size 1 at Oct 23 23:01:35","Oct 23 23:05:26 5a6cfb7a7ed3 postfix/anvil[417]: statistics: max cache size 1 at Oct 23 23:01:35",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.222",1,1,"ujMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/3 quit=1 commands=4/6","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/3 quit=1 commands=4/6","248,136","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/3 quit=1 commands=4/6","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/3 quit=1 commands=4/6",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.222",1,1,"vjMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: 3601241D2D: client=unknown[192.168.0.3]","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: 3601241D2D: client=unknown[192.168.0.3]","247,978","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: 3601241D2D: client=unknown[192.168.0.3]","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: 3601241D2D: client=unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.219",1,1,"tTMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","247,744","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.211",1,1,"uTMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","247,359","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <amos@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<amos@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.208",1,1,"vTMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","247,127","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address amos@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.200",1,1,"tDMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>","246,736","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: NOQUEUE: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <adam123@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<adam123@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.197",1,1,"uDMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known","246,501","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address adam123@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.188",1,1,"vDMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: connect from unknown[192.168.0.3]","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: connect from unknown[192.168.0.3]","246,349","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: connect from unknown[192.168.0.3]","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: connect from unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.187",1,1,"tzMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","Oct 23 23:02:06 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","246,019","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO","Oct 23 23:02:06 5a6cfb7a7ed3 whitelist_forwardinghosts: Look up 192.168.0.3 on whitelist, result 200 DUNNO",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.187",1,1,"szMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: PASS OLD [192.168.0.3]:58872","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: PASS OLD [192.168.0.3]:58872","246,196","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: PASS OLD [192.168.0.3]:58872","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: PASS OLD [192.168.0.3]:58872",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.179",1,1,"sjMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/5 vrfy=0/1 commands=3/8","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/5 vrfy=0/1 commands=3/8","245,641","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/5 vrfy=0/1 commands=3/8","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: disconnect from unknown[192.168.0.3] helo=1 mail=1 rcpt=1/5 vrfy=0/1 commands=3/8",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.179",1,1,"tjMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: too many errors after RCPT from unknown[192.168.0.3]","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: too many errors after RCPT from unknown[192.168.0.3]","245,469","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: too many errors after RCPT from unknown[192.168.0.3]","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/smtpd[416]: too many errors after RCPT from unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:02:06.179",1,1,"uzMVB4QBz0FhWM8BGA_W","smtp-2022.10.23","-","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: CONNECT from [192.168.0.3]:58872 to [172.22.1.253]:25","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: CONNECT from [192.168.0.3]:58872 to [172.22.1.253]:25","245,842","SMTP_LOG","SMTP_LOG","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: CONNECT from [192.168.0.3]:58872 to [172.22.1.253]:25","Oct 23 23:02:06 5a6cfb7a7ed3 postfix/postscreen[396]: CONNECT from [192.168.0.3]:58872 to [172.22.1.253]:25",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:46.173",1,1,qzMUB4QBz0FhWM8Btw8k,"smtp-2022.10.23","-","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>","245,087","SMTP_LOG","SMTP_LOG","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <a@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<a@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:46.171",1,1,qjMUB4QBz0FhWM8Btw8k,"smtp-2022.10.23","-","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known","244,858","SMTP_LOG","SMTP_LOG","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known","Oct 23 23:01:46 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address a@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:36.160",1,1,"ozMUB4QBz0FhWM8Bmw-s","smtp-2022.10.23","-","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <pa@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<pa@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <pa@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<pa@pmcmail.org> proto=SMTP helo=<ubuntu.local>","244,474","SMTP_LOG","SMTP_LOG","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <pa@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<pa@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <pa@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<pa@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:36.157",1,1,"qTMUB4QBz0FhWM8Bmw-t","smtp-2022.10.23","-","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address pa@pmcmail.org: Name or service not known","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address pa@pmcmail.org: Name or service not known","244,244","SMTP_LOG","SMTP_LOG","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address pa@pmcmail.org: Name or service not known","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address pa@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:36.150",1,1,"qDMUB4QBz0FhWM8Bmw-t","smtp-2022.10.23","-","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <boss@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<boss@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <boss@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<boss@pmcmail.org> proto=SMTP helo=<ubuntu.local>","243,856","SMTP_LOG","SMTP_LOG","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <boss@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<boss@pmcmail.org> proto=SMTP helo=<ubuntu.local>","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: reject: RCPT from unknown[192.168.0.3]: 550 5.1.1 <boss@pmcmail.org>: Recipient address rejected: User unknown in virtual mailbox table; from=<pentest@company.com> to=<boss@pmcmail.org> proto=SMTP helo=<ubuntu.local>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:36.148",1,1,"pzMUB4QBz0FhWM8Bmw-t","smtp-2022.10.23","-","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address boss@pmcmail.org: Name or service not known","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address boss@pmcmail.org: Name or service not known","243,624","SMTP_LOG","SMTP_LOG","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address boss@pmcmail.org: Name or service not known","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address boss@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:36.140",1,1,"pjMUB4QBz0FhWM8Bmw-t","smtp-2022.10.23","-","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: client=unknown[192.168.0.3]","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: client=unknown[192.168.0.3]","243,465","SMTP_LOG","SMTP_LOG","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: client=unknown[192.168.0.3]","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: 222A841D2D: client=unknown[192.168.0.3]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 16:01:36.136",1,1,"pTMUB4QBz0FhWM8Bmw-t","smtp-2022.10.23","-","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known","243,228","SMTP_LOG","SMTP_LOG","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known","Oct 23 23:01:36 5a6cfb7a7ed3 postfix/smtpd[416]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
